Master Filename,Level of Description,Title,Date,Scope and Contents,Creator,Associated Person (Machine Generated),Subject,Location,Format of Material,Language,Cybernetic Classification (Machine Generated),Classification Certainty (Machine Generated),Machine-extracted Feature (Machine Generated),Overall Sentiment (Machine Generated),Percent Positive Sentiment (Machine Generated),Percent Negative Sentiment (Machine Generated),Percent Neutral Sentiment (Machine Generated),Rights,Parent Collection,Repository,Collection Identifier
1106026_10_Folk_1972.pdf,File,"Folk, Hugh, 1972",1972,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Folk, Hugh||von Foerster, Heinz",,,Urbana (IL),Correspondence,eng,Math,"Math, 35.44%||Machines, 24.54%||Psychology, 20.11%||Personal, 19.91%",,0,0,0,100,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_10_Frauenfelder_1971_72.pdf,File,"Frauenfelder, Hans, 1971-72",1971-1972,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Bennett, Charles H.||Landauer, Rolf||von Foerster, Heinz||Frauenfelder, Hans",,Argonne National Laboratory||computers||IBM,Argonne (IL)||Yorktown Heights (NY)||Urbana (IL),Correspondence,eng,Personal,"Personal, 99.97%||Math, 0.03%||Psychology, 0.00%||Machines, 0.00%",,,,,,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_10_FordJohn_1970.pdf,File,"Ford, John, 1970",1970,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","von Foerster, Heinz||Ford, John",,American Society for Cybernetics (ASC),Takoma Park (MD)||Urbana (IL),Correspondence,eng,Psychology,"Psychology, 33.30%||Math, 33.22%||Personal, 17.14%||Machines, 16.34%",Map||Function||Ear||Cat||Time||Systems||System||Laboratory||Engineering||Art,0.9618,26.5,0,73.5,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_10_Fogel1_1958_70.pdf,File,"Fogel, Lawrence, 1958-65, 1967, 1969-70 (1 of 2)",1969-1970||1967||1958-1965,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","von Foerster, Heinz||Ficken, Janet||Fogel, Lawrence J.",Wiener||Turing||Shannon||Mead||McCulloch,decision-making||intelligence||automata||American Society for Cybernetics (ASC),San Diego (CA)||Urbana (IL),Correspondence,eng,Personal,"Personal, 100.00%||Math, 0.00%||Psychology, 0.00%||Machines, 0.00%",Wiener||Turing||Shannon||Mead||McCulloch||Biological||Society||American||Vision||Tool||Technology||Sun||Signal||Reflex||Program||Noise||network||Network||Map||Machine||Hear||Hand||Game||Function||Eye||Earth||Ear||Computer||Component||Code||Cat||Brain||Animal||Algorithm||State||Stability||variety||Requisite||Purpose||Open||Homeostasis||Heuristic||Goal||Feedback||Entropy||Distinction||Cybernetics||Complexity||Communication||Automaton||Automata||intelligence||Artificial||Allo||Adaptive||Variety||Value||Uncertainty||Understanding||Truth||Theoretical||Time||Thinking||Systems||Synthesis||Structure||Space||Scientific||Science||Representation||Process||Physiology||Physics||Perception||Organization||Organism||Order||Observation||System||Nervous||Model||Mind||Memory||Meaning||Mechanism||Mathematics||Man||Learning||Law||Laboratory||Knowledge||Information||Intelligent||Intelligence||Nature||World||Methods||Hypothesis||Human||Future||Flow||Experiment||Evolution||Error||Environment||Engineering||Doubt||Domain||Design||Description||Theory||Control||Construction||Consciousness||Concept||Cognition||effect||Cause||Biology||Belief||Behavior||Auto||Art||Anatomy||Action||Abduction,1,18.2,6.5,75.3,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_10_Fisher_1970_71.pdf,File,"Fisher, Rob, 1970-71",1970-1971,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","von Foerster, Heinz||Fisher, Rob",Walter||Turing||Mead,education,Lock Haven (PA)||Urbana (IL),Correspondence,eng,Personal,"Personal, 100.00%||Math, 0.00%||Psychology, 0.00%||Machines, 0.00%",Noise||Nerve||Map||Machine||Hear||Hand||Game||Function||Eye||Earth||Ear||Computer||Cat||Brain||Animal||State||variety||Requisite||Purpose||Open||Visual||Goal||Distinction||Cybernetics||Complexity||Communication||Artificial||Allo||Variety||Value||Uncertainty||Understanding||Time||Thinking||Systems||Synthesis||Structure||Space||Scientific||Science||Reality||Process||Physics||Perception||Paradox||Organism||Order||Observation||System||Model||Mind||Memory||Meaning||Mathematics||Man||Magic||Learning||Law||Laboratory||Knowledge||Institution||Information||Interdisciplinary||Nature||World||Methods||Imagination||Illusion||Identity||Human||Future||Flow||Experimental||Walter||Turing||Mead||Society||American||Vision||Technology||Sun||Program||Experiment||Evolution||Error||Environment||Engineering||Ecology||Dream||Doubt||Design||Description||Culture||Conversation||Control||Construction||Consciousness||Concept||Chaos||effect||Cause||Belief||Being||Behavior||Auto||Art||Action,0.9999,16.4,12.4,71.2,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Brun3_1967_74.pdf,File,"Brün, Herbert, 1967-70, 1973-74 (3 of 3)",1973-1974||1967-1970,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.",,,"Brün, Herbert, 1918-2000||United Nations Educational, Scientific and Cultural Organization (UNESCO)||composition||Ohio State University||experimental music",,Correspondence,eng,Personal,"Personal, 100.00%||Math, 0.00%||Psychology, 0.00%||Machines, 0.00%",,0.100038356,5.851872146,3.704200913,90.16821918,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Castaneda_1972.pdf,File,"Castaneda, Carlos, 1972",1972,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Roberts, Steven V.",,,Los Angeles (CA),Correspondence,eng,Personal,"Personal, 93.89%||Math, 3.76%||Psychology, 1.52%||Machines, 0.83%",,,,,,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Buckley_1974.pdf,File,"Buckley, Walter, 1974",1974,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","von Foerster, Heinz||Buckley, Walter",,"memory||Novotny, George",Urbana (IL)||Durham (NH),Correspondence,eng,Personal,"Personal, 86.42%||Math, 7.89%||Psychology, 5.25%||Machines, 0.44%",,0.066076,4.44,1.18,86.384,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Burke_1967_68.pdf,File,"Burke, Tom, 1967-68",1967-1968,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Burke, Tom||von Foerster, Heinz",,problem-solving||cybernetics||Research Center for Management of Technological and Intellectual Resources,Urbana (IL)||Austin (TX),Correspondence,eng,Personal,"Personal, 100.00%||Math, 0.00%||Psychology, 0.00%||Machines, 0.00%",,0.099105819,6.7143951,3.786370597,85.51776417,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Bryson_1968.pdf,File,"Bryson, David, 1968",1968,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Abelson, Philip H.||von Foerster, Heinz||Bryson, David",,systems||behavior||sleep||Naval Medical Research Institute||cybernetics||American Society for Cybernetics (ASC),Washington (D.C.)||Urbana (IL)||Bethesda (MD),Correspondence,eng,Personal,"Personal, 100.00%||Math, 0.00%||Psychology, 0.00%||Machines, 0.00%",,0.008958549,3.087823834,2.51373057,91.54740933,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Bulnes1_1972_73.pdf,File,"Bulnes, J.M., 1972-73 (1 of 2)",1972-1973,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Bulnes, Juan",,Turing machines,Zurich (Switzerland),Correspondence,eng||spa,Personal,"Machines, 0.00%||Psychology, 0.01%||Math, 1.86%||Personal, 98.13%",,,,,,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Brun2_1967_74.pdf,File,"Brün, Herbert, 1967-70, 1973-74 (2 of 3)",1973-1974||1967-1970,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","Weller, Allen||von Foerster, Heinz",,"Brün, Herbert, 1918-2000||Ohio State University",Urbana (IL),Correspondence,eng,Personal,"Personal, 98.37%||Math, 1.57%||Psychology, 0.06%||Machines, 0.00%",,0.142632759,5.469827586,3.69137931,89.1137931,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
1106026_5_Cheydleur_1964.pdf,File,"Cheydleur, Benjamin, 1964",1964,"Papers of Heinz von Foerster (1911-2002), professor of electrical engineering (1949-74) and biophysics (1962-74) and director of Biological Computer Laboratory (BCL) (1958-74) including correspondence relating to cybernetics, BCL, futurism, alternative living, cognitive processes, artificial intelligence, artificial language. Correspondents include W. Ross Ashby, Murray Babcock, Stafford Beer, Herbert Brun, Paul Drake, Victor Frankl, Erich Fromm, Herbert Goldhor, Gottard Gunther, Ivan Illich, Howard Lawler, John Lilly, Lars Lofgren, Warren McCulloch, Humberto Maturana, Margaret Mead, Gordon Pask, Rowena Swanson, Stuart Umpleby and Mrs. Norbert Wiener.","von Foerster, Heinz||Cheydleur, Benjamin",,perception||circuitry,Willow Grove (PA)||Urbana (IL),Correspondence,eng,Personal,"Personal, 95.30%||Psychology, 3.13%||Math, 1.52%||Machines, 0.06%",,,,,,In Copyright - Educational Use Permitted&&<http://rightsstatements.org/vocab/InC-EDU/1.0/>,"Heinz von Foerster Papers, 1925-2000",University of Illinois at Urbana-Champaign. University Archives,11/6/26
